"","name","year","month","day","hour","lat","long","status","category","wind","pressure","ts_diameter","hu_diameter"
"762","Klaus",1984,11,12,12,35,-55,"hurricane","1",65,984,NA,NA
"763","Lili",1984,12,20,12,31.1,-52.4,"hurricane","1",70,980,NA,NA
"764","Lili",1984,12,20,18,30.5,-52.3,"hurricane","1",70,980,NA,NA
"765","Lili",1984,12,21,0,30,-52.2,"hurricane","1",70,980,NA,NA
"766","Lili",1984,12,21,6,29.5,-52.1,"hurricane","1",70,980,NA,NA
"767","Lili",1984,12,21,12,29,-52,"hurricane","1",70,980,NA,NA
"768","Lili",1984,12,21,18,28.5,-52,"hurricane","1",70,980,NA,NA
"769","Lili",1984,12,22,0,27.8,-52.2,"hurricane","1",70,980,NA,NA
"770","Lili",1984,12,22,6,27,-52.9,"hurricane","1",70,980,NA,NA
"771","Lili",1984,12,22,12,26,-54,"hurricane","1",70,980,NA,NA
"772","Lili",1984,12,22,18,24.8,-55.6,"hurricane","1",70,980,NA,NA
"773","Lili",1984,12,23,0,23.6,-57.1,"hurricane","1",65,987,NA,NA
"774","Lili",1984,12,24,6,19.9,-67.5,"tropical depression","-1",30,1010,NA,NA
"775","Lili",1984,12,24,12,19.2,-69.4,"tropical depression","-1",25,1012,NA,NA
"776","Ana",1985,7,15,18,29.4,-64.2,"tropical depression","-1",30,1011,NA,NA
"777","Ana",1985,7,16,0,29.7,-64.9,"tropical depression","-1",30,1011,NA,NA
"778","Ana",1985,7,16,6,30.1,-65.5,"tropical depression","-1",30,1011,NA,NA
"779","Ana",1985,7,16,12,30.6,-66.1,"tropical depression","-1",30,1010,NA,NA
"780","Bob",1985,7,21,6,26,-85,"tropical depression","-1",25,1012,NA,NA
"781","Bob",1985,7,21,12,25.8,-84.9,"tropical depression","-1",25,1011,NA,NA
"782","Bob",1985,7,21,18,25.6,-84.7,"tropical depression","-1",25,1011,NA,NA
"783","Bob",1985,7,22,0,25.6,-84.4,"tropical depression","-1",25,1010,NA,NA
"784","Bob",1985,7,22,6,25.8,-84.2,"tropical depression","-1",30,1009,NA,NA
"785","Bob",1985,7,22,12,26,-84,"tropical depression","-1",30,1008,NA,NA
"786","Bob",1985,7,24,18,30.5,-80.5,"hurricane","1",65,1003,NA,NA
"787","Bob",1985,7,25,0,31.6,-80.5,"hurricane","1",65,1002,NA,NA
"788","Bob",1985,7,25,3,32.2,-80.5,"hurricane","1",65,1003,NA,NA
"789","Bob",1985,7,25,18,36.6,-80.1,"tropical depression","-1",30,1009,NA,NA
"790","Bob",1985,7,26,0,38.3,-79.5,"tropical depression","-1",25,1011,NA,NA
"791","Claudette",1985,8,14,6,35.2,-52.5,"hurricane","1",65,988,NA,NA
"792","Claudette",1985,8,14,12,35.3,-50.1,"hurricane","1",65,987,NA,NA
"793","Claudette",1985,8,14,18,35.5,-47.8,"hurricane","1",65,986,NA,NA
"794","Claudette",1985,8,15,0,35.6,-45.2,"hurricane","1",70,985,NA,NA
"795","Claudette",1985,8,15,6,35.7,-42.6,"hurricane","1",70,981,NA,NA
"796","Claudette",1985,8,15,12,35.8,-40,"hurricane","1",75,980,NA,NA
"797","Claudette",1985,8,15,18,36.4,-37,"hurricane","1",75,981,NA,NA
"798","Danny",1985,8,12,0,18.5,-80.7,"tropical depression","-1",25,1010,NA,NA
"799","Danny",1985,8,12,6,19.2,-81.4,"tropical depression","-1",25,1010,NA,NA
"800","Danny",1985,8,12,12,19.9,-82.1,"tropical depression","-1",25,1010,NA,NA
"801","Danny",1985,8,12,18,20.5,-82.9,"tropical depression","-1",25,1011,NA,NA
"802","Danny",1985,8,13,0,21.1,-83.7,"tropical depression","-1",25,1011,NA,NA
"803","Danny",1985,8,13,6,21.7,-84.6,"tropical depression","-1",25,1011,NA,NA
"804","Danny",1985,8,13,12,22.3,-85.6,"tropical depression","-1",30,1011,NA,NA
"805","Danny",1985,8,13,18,23,-86.7,"tropical depression","-1",30,1011,NA,NA
"806","Danny",1985,8,15,0,26.8,-91.5,"hurricane","1",70,997,NA,NA
"807","Danny",1985,8,15,6,27.8,-92.2,"hurricane","1",75,995,NA,NA
"808","Danny",1985,8,15,12,28.9,-92.6,"hurricane","1",80,988,NA,NA
"809","Danny",1985,8,15,16,29.6,-92.7,"hurricane","1",80,987,NA,NA
"810","Danny",1985,8,15,18,30,-92.7,"hurricane","1",70,988,NA,NA
"811","Danny",1985,8,16,12,32.9,-91.4,"tropical depression","-1",30,1000,NA,NA
"812","Danny",1985,8,16,18,33.7,-90.4,"tropical depression","-1",30,1002,NA,NA
"813","Danny",1985,8,17,0,34.3,-89.2,"tropical depression","-1",30,1004,NA,NA
"814","Danny",1985,8,17,6,34.7,-87.8,"tropical depression","-1",30,1006,NA,NA
"815","Danny",1985,8,17,12,35,-86.3,"tropical depression","-1",30,1008,NA,NA
"816","Danny",1985,8,17,18,35.3,-84.8,"tropical depression","-1",30,1010,NA,NA
"817","Danny",1985,8,18,0,35.6,-83.4,"tropical depression","-1",25,1011,NA,NA
"818","Danny",1985,8,18,6,35.8,-82,"tropical depression","-1",25,1011,NA,NA
"819","Danny",1985,8,18,12,36,-80.6,"tropical depression","-1",25,1012,NA,NA
"820","Danny",1985,8,18,18,36.3,-79.2,"tropical depression","-1",25,1012,NA,NA
"821","Fabian",1985,9,15,18,23.6,-70.8,"tropical depression","-1",25,1008,NA,NA
"822","Fabian",1985,9,16,0,24,-70.1,"tropical depression","-1",25,1008,NA,NA
"823","Fabian",1985,9,16,6,24.5,-69.4,"tropical depression","-1",30,1006,NA,NA
"824","Fabian",1985,9,16,12,25.1,-68,"tropical depression","-1",30,1005,NA,NA
"825","Gloria",1985,9,16,12,13.3,-23.6,"tropical depression","-1",25,1009,NA,NA
"826","Gloria",1985,9,16,18,13.8,-24.8,"tropical depression","-1",25,1008,NA,NA
"827","Gloria",1985,9,17,0,14.1,-25.9,"tropical depression","-1",30,1008,NA,NA
"828","Gloria",1985,9,17,6,14.3,-27.1,"tropical depression","-1",30,1008,NA,NA
"829","Gloria",1985,9,18,18,15.4,-38.1,"tropical depression","-1",30,1006,NA,NA
"830","Gloria",1985,9,19,0,15.8,-39.5,"tropical depression","-1",30,1006,NA,NA
"831","Gloria",1985,9,19,6,16.2,-40.9,"tropical depression","-1",30,1006,NA,NA
"832","Gloria",1985,9,19,12,16.6,-42.2,"tropical depression","-1",30,1006,NA,NA
"833","Gloria",1985,9,19,18,17,-43.8,"tropical depression","-1",30,1006,NA,NA
"834","Gloria",1985,9,21,18,17.7,-55.3,"hurricane","1",65,1000,NA,NA
"835","Gloria",1985,9,22,0,17.8,-56.3,"hurricane","1",65,1000,NA,NA
"836","Gloria",1985,9,22,6,17.8,-57.1,"hurricane","1",70,996,NA,NA
"837","Gloria",1985,9,22,12,17.8,-58.2,"hurricane","1",70,992,NA,NA
"838","Gloria",1985,9,22,18,18.4,-59,"hurricane","1",65,990,NA,NA
"839","Gloria",1985,9,23,0,19,-60.2,"hurricane","1",65,990,NA,NA
"840","Gloria",1985,9,23,6,19.7,-61.5,"hurricane","1",65,989,NA,NA
"841","Gloria",1985,9,23,12,20.4,-62.9,"hurricane","1",65,987,NA,NA
"842","Gloria",1985,9,23,18,21,-64.2,"hurricane","1",75,980,NA,NA
"843","Gloria",1985,9,24,0,21.5,-65.5,"hurricane","2",95,956,NA,NA
"844","Gloria",1985,9,24,6,21.9,-66.8,"hurricane","3",100,952,NA,NA
"845","Gloria",1985,9,24,12,22.5,-67.9,"hurricane","3",100,950,NA,NA
"846","Gloria",1985,9,24,18,23.2,-69,"hurricane","3",105,935,NA,NA
"847","Gloria",1985,9,25,0,24.2,-70,"hurricane","4",120,920,NA,NA
"848","Gloria",1985,9,25,6,25.1,-70.9,"hurricane","4",125,920,NA,NA
"849","Gloria",1985,9,25,12,26.1,-72,"hurricane","4",115,926,NA,NA
"850","Gloria",1985,9,25,18,26.9,-73,"hurricane","2",95,933,NA,NA
"851","Gloria",1985,9,26,0,27.8,-74,"hurricane","2",85,940,NA,NA
"852","Gloria",1985,9,26,6,28.9,-75,"hurricane","1",80,944,NA,NA
"853","Gloria",1985,9,26,12,30,-75.5,"hurricane","1",80,946,NA,NA
"854","Gloria",1985,9,26,18,31.4,-76.2,"hurricane","2",85,944,NA,NA
"855","Gloria",1985,9,27,0,33.2,-76,"hurricane","2",90,942,NA,NA
"856","Gloria",1985,9,27,5,35.2,-75.6,"hurricane","2",90,942,NA,NA
"857","Gloria",1985,9,27,6,35.5,-75.5,"hurricane","2",90,942,NA,NA
"858","Gloria",1985,9,27,12,38.4,-74.5,"hurricane","2",85,951,NA,NA
"859","Gloria",1985,9,27,16,40.6,-73.3,"hurricane","1",75,961,NA,NA
"860","Gloria",1985,9,27,18,41.9,-72.8,"hurricane","1",75,964,NA,NA
"861","Henri",1985,9,21,18,29.6,-74.3,"tropical depression","-1",25,1008,NA,NA
"862","Henri",1985,9,22,0,30.5,-74.4,"tropical depression","-1",25,1008,NA,NA
"863","Henri",1985,9,22,6,31.5,-74.5,"tropical depression","-1",25,1009,NA,NA
"864","Henri",1985,9,22,12,32.4,-74.6,"tropical depression","-1",25,1011,NA,NA
"865","Henri",1985,9,22,18,33.3,-74.6,"tropical depression","-1",30,1011,NA,NA
"866","Henri",1985,9,23,0,34.3,-74.5,"tropical depression","-1",30,1010,NA,NA
"867","Henri",1985,9,25,0,41.3,-71.8,"tropical depression","-1",30,1007,NA,NA
"868","Isabel",1985,10,7,0,17.8,-69.2,"tropical depression","-1",30,1006,NA,NA
"869","Isabel",1985,10,11,0,30.8,-81.7,"tropical depression","-1",30,1009,NA,NA
"870","Isabel",1985,10,11,6,31.3,-81.8,"tropical depression","-1",30,1011,NA,NA
"871","Isabel",1985,10,11,12,31.7,-81.6,"tropical depression","-1",25,1012,NA,NA
"872","Isabel",1985,10,11,18,31.8,-80.9,"tropical depression","-1",25,1013,NA,NA
"873","Isabel",1985,10,12,0,31.7,-80.6,"tropical depression","-1",25,1013,NA,NA
"874","Isabel",1985,10,12,6,31.6,-80.3,"tropical depression","-1",25,1013,NA,NA
"875","Isabel",1985,10,12,12,31.5,-79.9,"tropical depression","-1",25,1014,NA,NA
"876","Isabel",1985,10,12,18,31.5,-79.5,"tropical depression","-1",25,1013,NA,NA
"877","Isabel",1985,10,13,0,31.7,-79.1,"tropical depression","-1",25,1013,NA,NA
"878","Isabel",1985,10,13,6,32,-78.8,"tropical depression","-1",25,1013,NA,NA
"879","Isabel",1985,10,13,12,32.3,-78.4,"tropical depression","-1",25,1013,NA,NA
"880","Isabel",1985,10,13,18,32.6,-78,"tropical depression","-1",25,1012,NA,NA
"881","Isabel",1985,10,14,0,32.9,-77.7,"tropical depression","-1",25,1012,NA,NA
"882","Isabel",1985,10,14,6,33.2,-77.1,"tropical depression","-1",25,1011,NA,NA
"883","Isabel",1985,10,14,12,33.5,-76.6,"tropical depression","-1",25,1010,NA,NA
"884","Isabel",1985,10,14,18,33.7,-76,"tropical depression","-1",25,1010,NA,NA
"885","Isabel",1985,10,15,0,33.9,-75.2,"tropical depression","-1",25,1010,NA,NA
"886","Isabel",1985,10,15,6,34.7,-74,"tropical depression","-1",25,1010,NA,NA
"887","Isabel",1985,10,15,12,35.8,-72.7,"tropical depression","-1",25,1010,NA,NA
"888","Juan",1985,10,26,0,24.5,-90.5,"tropical depression","-1",30,1005,NA,NA
"889","Juan",1985,10,26,6,24.2,-91.5,"tropical depression","-1",30,1002,NA,NA
"890","Juan",1985,10,28,0,27.8,-91.2,"hurricane","1",65,982,NA,NA
"891","Juan",1985,10,28,6,28.6,-91.5,"hurricane","1",70,975,NA,NA
"892","Juan",1985,10,28,12,29.4,-92,"hurricane","1",75,972,NA,NA
"893","Juan",1985,10,28,18,29.3,-93,"hurricane","1",75,971,NA,NA
"894","Juan",1985,10,29,0,28.9,-92.5,"hurricane","1",75,973,NA,NA
"895","Juan",1985,10,29,6,29,-91.9,"hurricane","1",70,975,NA,NA
"896","Juan",1985,10,29,11,29.5,-91.4,"hurricane","1",65,974,NA,NA
"897","Juan",1985,10,29,12,29.6,-91.3,"hurricane","1",65,974,NA,NA
"898","Kate",1985,11,16,18,21.1,-65.3,"hurricane","1",70,987,NA,NA
"899","Kate",1985,11,17,0,20.7,-66,"hurricane","1",75,981,NA,NA
"900","Kate",1985,11,17,6,20.4,-66.4,"hurricane","1",75,984,NA,NA
"901","Kate",1985,11,17,12,20.7,-67.3,"hurricane","1",75,982,NA,NA
"902","Kate",1985,11,17,18,21.1,-68.8,"hurricane","1",80,977,NA,NA
"903","Kate",1985,11,18,0,21.4,-70,"hurricane","1",80,976,NA,NA
"904","Kate",1985,11,18,6,21.6,-71.8,"hurricane","1",80,975,NA,NA
"905","Kate",1985,11,18,12,21.6,-73.3,"hurricane","1",80,975,NA,NA
"906","Kate",1985,11,18,18,21.9,-75.1,"hurricane","2",85,972,NA,NA
"907","Kate",1985,11,19,0,22.1,-76.8,"hurricane","2",95,967,NA,NA
"908","Kate",1985,11,19,6,22.1,-78.4,"hurricane","2",95,968,NA,NA
"909","Kate",1985,11,19,12,22.7,-80.2,"hurricane","2",90,971,NA,NA
"910","Kate",1985,11,19,18,23.2,-81.9,"hurricane","1",80,976,NA,NA
"911","Kate",1985,11,20,0,23.9,-83.5,"hurricane","2",85,972,NA,NA
"912","Kate",1985,11,20,6,24.6,-84.5,"hurricane","2",95,968,NA,NA
"913","Kate",1985,11,20,12,25.2,-85.3,"hurricane","3",105,956,NA,NA
"914","Kate",1985,11,20,18,26,-86,"hurricane","3",105,955,NA,NA
"915","Kate",1985,11,21,0,26.8,-86.5,"hurricane","3",105,954,NA,NA
"916","Kate",1985,11,21,6,27.5,-86.6,"hurricane","3",100,961,NA,NA
"917","Kate",1985,11,21,12,28.3,-86.5,"hurricane","2",95,965,NA,NA
"918","Kate",1985,11,21,18,29.2,-86.1,"hurricane","2",85,967,NA,NA
"919","Kate",1985,11,21,22,30,-85.4,"hurricane","2",85,967,NA,NA
"920","Kate",1985,11,22,0,30.2,-85.1,"hurricane","1",80,975,NA,NA
"921","Kate",1985,11,22,6,31.5,-83.5,"hurricane","1",65,983,NA,NA
"922","Bonnie",1986,6,23,18,25.6,-87.2,"tropical depression","-1",25,1014,NA,NA
"923","Bonnie",1986,6,24,0,25.7,-87.8,"tropical depression","-1",25,1013,NA,NA
"924","Bonnie",1986,6,24,6,26,-88.4,"tropical depression","-1",25,1014,NA,NA
"925","Bonnie",1986,6,24,12,26.4,-88.9,"tropical depression","-1",30,1011,NA,NA
"926","Bonnie",1986,6,25,18,27.7,-92.2,"hurricane","1",65,1001,NA,NA
"927","Bonnie",1986,6,26,0,28.2,-92.9,"hurricane","1",70,999,NA,NA
"928","Bonnie",1986,6,26,6,29,-93.7,"hurricane","1",75,995,NA,NA
"929","Bonnie",1986,6,26,10,29.6,-94.2,"hurricane","1",75,990,NA,NA
"930","Bonnie",1986,6,26,12,29.9,-94.3,"hurricane","1",65,992,NA,NA
"931","Bonnie",1986,6,27,0,31.8,-94.7,"tropical depression","-1",30,1009,NA,NA
"932","Bonnie",1986,6,27,6,32.8,-94.7,"tropical depression","-1",25,1015,NA,NA
"933","Bonnie",1986,6,27,12,33.9,-94.3,"tropical depression","-1",20,1016,NA,NA
"934","Bonnie",1986,6,27,18,34.8,-93.5,"tropical depression","-1",20,1016,NA,NA
"935","Bonnie",1986,6,28,0,35.6,-92.5,"tropical depression","-1",15,1014,NA,NA
"936","Bonnie",1986,6,28,6,36.5,-91.3,"tropical depression","-1",10,1013,NA,NA
"937","Bonnie",1986,6,28,12,37.2,-90,"tropical depression","-1",10,1012,NA,NA
"938","Charley",1986,8,15,12,32.2,-79,"tropical depression","-1",30,1009,NA,NA
"939","Charley",1986,8,17,12,34.4,-76.6,"hurricane","1",65,991,NA,NA
"940","Charley",1986,8,17,14,34.7,-76.5,"hurricane","1",65,990,NA,NA
"941","Charley",1986,8,17,18,35.4,-76.2,"hurricane","1",65,988,NA,NA
"942","Charley",1986,8,18,0,36.5,-75.8,"hurricane","1",70,987,NA,NA
"943","Charley",1986,8,18,6,37.4,-75.2,"hurricane","1",65,990,NA,NA
"944","Danielle",1986,9,7,6,10.5,-52,"tropical depression","-1",25,1008,NA,NA
"945","Danielle",1986,9,7,12,11,-54,"tropical depression","-1",30,1005,NA,NA
"946","Danielle",1986,9,9,18,14.5,-70.5,"tropical depression","-1",30,1010,NA,NA
"947","Danielle",1986,9,10,0,14.8,-72.5,"tropical depression","-1",30,1012,NA,NA
"948","Danielle",1986,9,10,6,14.9,-75.5,"tropical depression","-1",30,1012,NA,NA
"949","Danielle",1986,9,10,12,14.8,-78.5,"tropical depression","-1",30,1013,NA,NA
"950","AL031987",1987,8,9,12,26.3,-93.6,"tropical depression","-1",30,1010,NA,NA
"951","AL031987",1987,8,10,18,31.3,-94.1,"tropical depression","-1",30,1009,NA,NA
"952","AL031987",1987,8,11,0,31.8,-93.5,"tropical depression","-1",25,1009,NA,NA
"953","AL031987",1987,8,11,6,32.3,-92.7,"tropical depression","-1",25,1009,NA,NA
"954","AL031987",1987,8,11,12,32.3,-91.8,"tropical depression","-1",25,1008,NA,NA
"955","AL031987",1987,8,11,18,32.2,-91.2,"tropical depression","-1",25,1008,NA,NA
"956","AL031987",1987,8,12,0,32.1,-90.6,"tropical depression","-1",25,1007,NA,NA
"957","AL031987",1987,8,12,6,32,-90.2,"tropical depression","-1",25,1007,NA,NA
"958","AL031987",1987,8,12,12,32,-89.7,"tropical depression","-1",25,1007,NA,NA
"959","AL031987",1987,8,12,18,32,-89.3,"tropical depression","-1",20,1007,NA,NA
"960","AL031987",1987,8,13,0,31.9,-88.8,"tropical depression","-1",20,1008,NA,NA
"961","AL031987",1987,8,13,6,31.8,-88.4,"tropical depression","-1",20,1008,NA,NA
"962","AL031987",1987,8,13,12,31.7,-88,"tropical depression","-1",20,1009,NA,NA
"963","AL031987",1987,8,13,18,31.5,-87.7,"tropical depression","-1",15,1009,NA,NA
"964","AL031987",1987,8,14,0,31.3,-87.4,"tropical depression","-1",15,1010,NA,NA
"965","AL031987",1987,8,14,6,31.1,-87.1,"tropical depression","-1",15,1010,NA,NA
"966","AL031987",1987,8,14,12,30.8,-86.8,"tropical depression","-1",15,1010,NA,NA
"967","AL031987",1987,8,14,18,30.6,-86.6,"tropical depression","-1",15,1011,NA,NA
"968","AL031987",1987,8,15,0,30.3,-86.3,"tropical depression","-1",15,1011,NA,NA
"969","AL031987",1987,8,15,6,30,-86,"tropical depression","-1",15,1011,NA,NA
"970","AL031987",1987,8,15,12,29.8,-85.6,"tropical depression","-1",15,1012,NA,NA
"971","AL031987",1987,8,15,18,29.7,-85,"tropical depression","-1",15,1012,NA,NA
"972","AL031987",1987,8,16,0,29.8,-84.5,"tropical depression","-1",15,1013,NA,NA
"973","AL031987",1987,8,16,6,30.2,-84,"tropical depression","-1",15,1014,NA,NA
"974","AL031987",1987,8,16,12,30.5,-83.7,"tropical depression","-1",15,1014,NA,NA
"975","AL031987",1987,8,16,18,30.9,-83.2,"tropical depression","-1",10,1014,NA,NA
"976","AL031987",1987,8,17,0,31.4,-82.9,"tropical depression","-1",10,1015,NA,NA
"977","AL031987",1987,8,17,6,31.8,-82.3,"tropical depression","-1",10,1015,NA,NA
"978","Emily",1987,9,20,0,9.8,-51.3,"tropical depression","-1",25,1008,NA,NA
"979","Emily",1987,9,20,6,10.4,-53,"tropical depression","-1",25,1007,NA,NA
"980","Emily",1987,9,20,12,10.9,-54.7,"tropical depression","-1",30,1006,NA,NA
"981","Emily",1987,9,22,6,15.1,-66.3,"hurricane","1",80,978,NA,NA
"982","Emily",1987,9,22,12,15.9,-67.7,"hurricane","2",90,971,NA,NA
"983","Emily",1987,9,22,18,16.7,-69.1,"hurricane","3",110,958,NA,NA
"984","Emily",1987,9,23,0,17.8,-70.4,"hurricane","3",105,960,NA,NA
"985","Emily",1987,9,23,3,18.3,-71,"hurricane","2",95,965,NA,NA
"986","Emily",1987,9,23,6,19,-71.5,"hurricane","1",70,984,NA,NA
"987","Emily",1987,9,25,6,30.2,-68,"hurricane","1",70,985,NA,NA
"988","Emily",1987,9,25,11,32.3,-64.7,"hurricane","1",75,974,NA,NA
"989","Emily",1987,9,25,12,32.4,-64.6,"hurricane","1",80,974,NA,NA
"990","Emily",1987,9,25,18,35,-60,"hurricane","1",80,974,NA,NA
"991","Emily",1987,9,26,0,38,-55,"hurricane","1",75,976,NA,NA
"992","Emily",1987,9,26,6,41.2,-49,"hurricane","1",70,979,NA,NA
"993","Emily",1987,9,26,12,44.8,-42.5,"hurricane","1",65,983,NA,NA
"994","Floyd",1987,10,9,6,15,-82.6,"tropical depression","-1",25,1004,NA,NA
"995","Floyd",1987,10,9,12,14.5,-82.5,"tropical depression","-1",25,1003,NA,NA
"996","Floyd",1987,10,9,18,14.1,-82.1,"tropical depression","-1",25,1001,NA,NA
"997","Floyd",1987,10,10,0,14.4,-81.8,"tropical depression","-1",25,999,NA,NA
"998","Floyd",1987,10,10,6,15.3,-82.2,"tropical depression","-1",30,999,NA,NA
"999","Floyd",1987,10,12,12,24,-82.9,"hurricane","1",65,993,NA,NA
"1000","Floyd",1987,10,12,18,24.7,-81.5,"hurricane","1",65,993,NA,NA
"1001","Floyd",1987,10,12,21,25.1,-80.5,"hurricane","1",65,993,NA,NA
"1002","Alberto",1988,8,5,18,32,-77.5,"tropical depression","-1",20,1015,NA,NA
"1003","Alberto",1988,8,6,0,32.8,-76.2,"tropical depression","-1",20,1014,NA,NA
"1004","Alberto",1988,8,6,6,34,-75.2,"tropical depression","-1",20,1013,NA,NA
"1005","Alberto",1988,8,6,12,35.2,-74.6,"tropical depression","-1",25,1012,NA,NA
"1006","Alberto",1988,8,6,18,37,-73.5,"tropical depression","-1",25,1011,NA,NA
"1007","Alberto",1988,8,7,0,38.7,-72.4,"tropical depression","-1",25,1009,NA,NA
"1008","Alberto",1988,8,7,6,40,-70.8,"tropical depression","-1",30,1006,NA,NA
"1009","Beryl",1988,8,8,0,30.4,-90.3,"tropical depression","-1",25,1010,NA,NA
"1010","Beryl",1988,8,8,6,29.7,-89.7,"tropical depression","-1",30,1009,NA,NA
"1011","Beryl",1988,8,10,0,30.3,-91.6,"tropical depression","-1",30,1006,NA,NA
"1012","Beryl",1988,8,10,6,30.7,-92.2,"tropical depression","-1",30,1007,NA,NA
"1013","Beryl",1988,8,10,12,31.2,-92.6,"tropical depression","-1",25,1008,NA,NA
"1014","Beryl",1988,8,10,18,31.7,-93.2,"tropical depression","-1",20,1011,NA,NA
"1015","Chris",1988,8,21,12,14.9,-43.3,"tropical depression","-1",25,1009,NA,NA
"1016","Chris",1988,8,21,18,14.6,-45.7,"tropical depression","-1",25,1009,NA,NA
"1017","Chris",1988,8,22,0,14.6,-47.8,"tropical depression","-1",25,1009,NA,NA
"1018","Chris",1988,8,22,6,14.7,-49.9,"tropical depression","-1",25,1009,NA,NA
"1019","Chris",1988,8,22,12,14.8,-51.9,"tropical depression","-1",30,1009,NA,NA
"1020","Chris",1988,8,22,18,15.1,-54,"tropical depression","-1",30,1009,NA,NA
"1021","Chris",1988,8,23,0,15.3,-55.7,"tropical depression","-1",30,1009,NA,NA
"1022","Chris",1988,8,23,6,15.6,-57.5,"tropical depression","-1",30,1009,NA,NA
"1023","Chris",1988,8,23,12,16,-59.2,"tropical depression","-1",30,1009,NA,NA
"1024","Chris",1988,8,23,18,16.3,-61,"tropical depression","-1",30,1009,NA,NA
"1025","Chris",1988,8,24,0,16.7,-62.4,"tropical depression","-1",30,1009,NA,NA
"1026","Chris",1988,8,24,6,16.9,-63.8,"tropical depression","-1",30,1009,NA,NA
"1027","Chris",1988,8,24,12,17.2,-65.2,"tropical depression","-1",30,1009,NA,NA
"1028","Chris",1988,8,24,18,17.5,-66.7,"tropical depression","-1",30,1009,NA,NA
"1029","Chris",1988,8,25,0,17.8,-67.8,"tropical depression","-1",30,1009,NA,NA
"1030","Chris",1988,8,25,6,18.2,-68.8,"tropical depression","-1",30,1009,NA,NA
"1031","Chris",1988,8,25,12,18.5,-69.8,"tropical depression","-1",30,1008,NA,NA
"1032","Chris",1988,8,25,18,19.1,-70.9,"tropical depression","-1",30,1008,NA,NA
"1033","Chris",1988,8,26,0,19.8,-72.1,"tropical depression","-1",30,1008,NA,NA
"1034","Chris",1988,8,26,6,20.5,-73.2,"tropical depression","-1",30,1008,NA,NA
"1035","Chris",1988,8,26,12,21.5,-74.2,"tropical depression","-1",30,1008,NA,NA
"1036","Chris",1988,8,26,18,22.5,-75.4,"tropical depression","-1",30,1008,NA,NA
"1037","Chris",1988,8,27,0,23.3,-76.2,"tropical depression","-1",30,1008,NA,NA
"1038","Chris",1988,8,27,6,24.1,-77.2,"tropical depression","-1",30,1008,NA,NA
"1039","Chris",1988,8,27,12,24.9,-78.1,"tropical depression","-1",30,1008,NA,NA
"1040","Chris",1988,8,27,18,25.8,-79,"tropical depression","-1",30,1008,NA,NA
"1041","Chris",1988,8,28,0,26.8,-79.7,"tropical depression","-1",30,1008,NA,NA
"1042","Chris",1988,8,29,0,34.1,-81.1,"tropical depression","-1",25,1008,NA,NA
"1043","Chris",1988,8,29,6,35.8,-80.6,"tropical depression","-1",20,1009,NA,NA
"1044","Chris",1988,8,29,12,37.5,-79.5,"tropical depression","-1",20,1009,NA,NA
"1045","Chris",1988,8,29,18,39.2,-77.6,"tropical depression","-1",20,1010,NA,NA
"1046","Chris",1988,8,30,0,41.2,-73.6,"tropical depression","-1",20,1008,NA,NA
"1047","Chris",1988,8,30,6,43.5,-69.9,"tropical depression","-1",20,1008,NA,NA
"1048","Chris",1988,8,30,12,45,-65,"tropical depression","-1",25,1008,NA,NA
"1049","Chris",1988,8,30,18,46.5,-60,"tropical depression","-1",25,1008,NA,NA
"1050","Debby",1988,8,31,18,20.1,-91,"tropical depression","-1",25,1006,NA,NA
"1051","Debby",1988,9,1,0,20.2,-91.7,"tropical depression","-1",25,1005,NA,NA
"1052","Debby",1988,9,1,6,20.3,-92.4,"tropical depression","-1",25,1005,NA,NA
"1053","Debby",1988,9,1,12,20.4,-93.1,"tropical depression","-1",25,1004,NA,NA
"1054","Debby",1988,9,1,18,20.5,-93.8,"tropical depression","-1",30,1003,NA,NA
"1055","Debby",1988,9,2,0,20.6,-94.5,"tropical depression","-1",30,1003,NA,NA
"1056","Debby",1988,9,2,18,20.8,-96.6,"hurricane","1",65,992,NA,NA
"1057","Debby",1988,9,3,0,20.7,-97.3,"hurricane","1",65,987,NA,NA
"1058","Debby",1988,9,3,18,20,-99.8,"tropical depression","-1",30,999,NA,NA
"1059","Debby",1988,9,4,0,19.8,-100.7,"tropical depression","-1",30,1000,NA,NA
"1060","Debby",1988,9,4,6,19.6,-101.6,"tropical depression","-1",30,1000,NA,NA
"1061","Debby",1988,9,4,12,19.5,-102.5,"tropical depression","-1",30,1000,NA,NA
"1062","Debby",1988,9,4,18,19.4,-103.4,"tropical depression","-1",30,1001,NA,NA
"1063","Debby",1988,9,5,0,19.5,-104.3,"tropical depression","-1",30,1001,NA,NA
"1064","Debby",1988,9,5,6,19.6,-105.1,"tropical depression","-1",30,1002,NA,NA
"1065","Debby",1988,9,5,12,19.9,-105.9,"tropical depression","-1",30,1003,NA,NA
"1066","Debby",1988,9,5,18,20.5,-106.4,"tropical depression","-1",30,1004,NA,NA
"1067","Debby",1988,9,6,0,21,-106.8,"tropical depression","-1",30,1004,NA,NA
"1068","Debby",1988,9,6,6,21.5,-107.1,"tropical depression","-1",30,1005,NA,NA
"1069","Debby",1988,9,6,12,22,-107.4,"tropical depression","-1",25,1005,NA,NA
"1070","Debby",1988,9,6,18,22.5,-107.7,"tropical depression","-1",25,1006,NA,NA
